anger,disgust,fear,joy,sadness,analytical,confident,tentative,openness,conscientiousness,extraversion,agreeableness,neuroticism,class
0.300747,0.115267,0.080986,0.034592,0.08949,0.347997,0.086872,0,0.469667,0.509228,0.865445,0.895067,0.715346,REAL
0.290812,0.457459,0.088838,0.001957,0.326578,0,0,0,0.344527,0.298919,0.625582,0.618496,0.591952,REAL
0.550078,0.347386,0.171359,0.008257,0.144079,0.620279,0,0,0.062253,0.436297,0.559082,0.689739,0.387982,REAL
0.247362,0.174259,0.297992,0.123027,0.25454,0,0,0,0.815453,0.457623,0.803684,0.60945,0.775698,REAL
0.315224,0.411458,0.130885,0.118888,0.157577,0.182902,0,0,0.149728,0.467216,0.714319,0.468934,0.790046,REAL
0.33123,0.076954,0.109987,0.001884,0.635695,0,0.775702,0,0.352778,0.796323,0.886683,0.912101,0.914673,FAKE
0.401036,0.325051,0.066808,0.004577,0.186383,0.380851,0,0,0.075089,0.498708,0.75444,0.588627,0.937964,FAKE
0.220569,0.299478,0.302973,0.003794,0.409004,0,0,0,0.60233,0.004404,0.65671,0.417368,0.218614,REAL
0.072322,0.136824,0.046769,0.016568,0.074013,0,0,0,0.422739,0.301937,0.630376,0.589012,0.66567,REAL
0.081148,0.080272,0.099973,0.159786,0.302896,0,0,0,0.248605,0.62348,0.621383,0.486736,0.856757,REAL
0.215273,0.187786,0.096042,0.165721,0.365741,0,0,0,0.024178,0.587419,0.215469,0.689117,0.648543,FAKE
0.355101,0.446311,0.031844,0.011026,0.089847,0,0,0,0.39474,0.459215,0.83764,0.410369,0.81794,REAL
0.17342,0.364398,0.011821,0.334078,0.091375,0,0,0,0.19425,0.455142,0.694816,0.754802,0.617681,REAL
0.233488,0.138263,0.282827,0.004147,0.285769,0.762356,0,0,0.438353,0.328895,0.100855,0.246172,0.330736,REAL
0.376378,0.201267,0.133365,0.013773,0.483638,0,0.97759,0,0.37437,0.283665,0.591889,0.612331,0.348879,REAL
0.170989,0.128036,0.20745,0.013655,0.29698,0.116314,0,0,0.462007,0.302562,0.60865,0.625762,0.57521,REAL
0.054971,0.809982,0.138378,0.01291,0.07588,0,0.660207,0,0.246886,0.301373,0.764358,0.748343,0.411923,FAKE
0.146967,0.530373,0.096474,0.039734,0.281334,0,0,0,0.270266,0.305993,0.662702,0.615158,0.535859,REAL
0.018264,0.008762,0.00746,0.688173,0.027074,0,0,0,0.692477,0.329791,0.678383,0.687291,0.645347,REAL
0.20207,0.279208,0.02524,0.070397,0.103004,0,0,0.909883,0.466031,0.458022,0.805517,0.693923,0.87708,REAL
0.289397,0.051408,0.139878,0.004555,0.375323,0,0,0.615352,0.884922,0.182204,0.895121,0.653384,0.282111,REAL
0.096592,0.364445,0.052553,0.181666,0.386078,0.459587,0,0.213386,0.581194,0.46481,0.930483,0.85375,0.519972,FAKE
0.305498,0.128156,0.014406,0.028024,0.280013,0,0,0,0.095833,0.27705,0.223763,0.208598,0.652477,REAL
0.035507,0.133051,0.044307,0.351627,0.252828,0,0.660207,0,0.903708,0.478235,0.687085,0.55782,0.710373,FAKE
0.291464,0.161504,0.136152,0.068075,0.502642,0.347997,0,0,0.349594,0.278887,0.555061,0.603629,0.31284,REAL
0.141086,0.01483,0.256503,0.030584,0.258265,0,0,0,0.029079,0.535393,0.27423,0.715875,0.521823,FAKE
0.123702,0.373748,0.435205,0.020605,0.19359,0.724236,0,0,0.20719,0.304896,0.591326,0.597671,0.36963,REAL
0.096321,0.07247,0.157002,0.014515,0.795738,0,0,0.615352,0.196099,0.387827,0.755795,0.735124,0.689406,FAKE
0.260465,0.476936,0.236539,0.052015,0.114235,0,0,0,0.732845,0.335878,0.670526,0.61186,0.529383,REAL
0.270239,0.134235,0.183575,0.107791,0.192066,0.144719,0,0,0.228952,0.281544,0.553604,0.605505,0.343859,FAKE
0.17352,0.133242,0.090208,0.096213,0.558344,0,0,0.995939,0.463653,0.112659,0.086142,0.559874,0.174842,FAKE
0.146333,0.115472,0.118761,0.190496,0.257188,0.93884,0,0,0.78713,0.264399,0.648166,0.743278,0.396682,REAL
0.159461,0.210903,0.226569,0.017295,0.164634,0,0,0.360131,0.634396,0.502621,0.90457,0.875183,0.852092,REAL
0.041429,0.125262,0.079365,0.011467,0.278302,0.882284,0,0,0.483312,0.349015,0.778523,0.691328,0.701797,REAL
0.292869,0.231094,0.150142,0.007769,0.168633,0,0,0,0.258798,0.098209,0.082882,0.050164,0.337309,FAKE
0.193554,0.134089,0.034746,0.281948,0.193444,0.116314,0,0,0.479694,0.486356,0.586669,0.261349,0.532876,FAKE
0.099241,0.396328,0.025861,0.075885,0.382841,0,0,0,0.596628,0.482513,0.753954,0.790423,0.640793,REAL
0.671149,0.374763,0.043125,0.001526,0.045565,0,0,0,0.832779,0.465034,0.979625,0.602612,0.195097,FAKE
0.077513,0.056524,0.098571,0.076959,0.594657,0,0,0,0.092499,0.15126,0.445203,0.295747,0.396564,REAL
0.085617,0.211422,0.064774,0.017261,0.215883,0.03395,0,0,0.444774,0.693232,0.800034,0.580796,0.927144,FAKE
0.158362,0.080687,0.221745,0.003452,0.720353,0,0,0,0.053957,0.207877,0.037824,0.722878,0.158011,REAL
0.190679,0.149592,0.053568,0.065963,0.146504,0.801827,0,0.323642,0.313347,0.635109,0.876381,0.700295,0.768103,REAL
0.028392,0.086682,0.029493,0.760662,0.045015,0,0,0,0.100879,0.247679,0.701713,0.800885,0.117257,FAKE
0.208471,0.020225,0.19113,0.006692,0.637313,0.398794,0,0,0.413205,0.162332,0.221804,0.404393,0.226478,FAKE
0.167096,0.152324,0.172417,0.045497,0.132099,0.078097,0,0,0.439667,0.381566,0.34395,0.168477,0.725619,REAL
0.106044,0.039559,0.455128,0.000722,0.623744,0,0,0,0.781194,0.145349,0.349307,0.473261,0.038027,FAKE
0.082259,0.155378,0.058586,0.201718,0.372692,0.560098,0,0,0.312083,0.278797,0.551848,0.602223,0.404363,REAL
0.004478,0.002592,0.077561,0.761477,0.152438,0,0,0,0.034947,0.288629,0.546511,0.557695,0.567275,FAKE
0.058776,0.722351,0.013253,0.053709,0.119596,0.762356,0,0,0.04411,0.251152,0.392655,0.524318,0.283125,FAKE
0.4117,0.234202,0.072736,0.179625,0.161425,0.248254,0,0,0.126997,0.835257,0.386439,0.74922,0.78441,FAKE
0.192405,0.135843,0.040095,0.218628,0.090473,0,0,0,0.585708,0.51488,0.857731,0.804261,0.733375,REAL
0.194623,0.392998,0.001478,0.028499,0.066039,0,0,0,0.613014,0.809995,0.880905,0.695751,0.971178,FAKE
0.179021,0.068056,0.27543,0.110573,0.328191,0,0,0,0.302309,0.326127,0.395798,0.559789,0.415486,FAKE
0.151464,0.099929,0.016784,0.015756,0.37789,0,0,0,0.450115,0.247405,0.796675,0.598713,0.461039,FAKE
0.073449,0.591176,0.013018,0.125113,0.2146,0,0,0,0.807697,0.335749,0.679216,0.559546,0.696525,FAKE
0.196518,0.361568,0.02745,0.010508,0.424819,0.065036,0,0.446712,0.578079,0.402945,0.691885,0.55423,0.532396,REAL
0.299283,0.180509,0.04023,0.083855,0.397544,0,0,0,0.485186,0.23184,0.636122,0.434848,0.067237,FAKE
0.03577,0.563167,0.19191,0.082977,0.100366,0,0,0,0.547785,0.281719,0.577951,0.60147,0.483552,FAKE
0.078752,0.035647,0.903679,0.000947,0.119855,0,0,0.856622,0.032843,0.426357,0.343924,0.662377,0.400263,FAKE
0.255066,0.118502,0.018719,0.071736,0.317437,0.506763,0,0,0.834561,0.673515,0.885639,0.855561,0.883238,FAKE
0.122118,0.090148,0.279076,0.019851,0.535422,0,0,0.946222,0.480377,0.296355,0.705663,0.617661,0.451805,FAKE
0.193087,0.155668,0.07583,0.483644,0.143173,0,0,0,0.780296,0.707355,0.515796,0.58546,0.44618,FAKE
0.314861,0.137628,0.100022,0.072291,0.173791,0.769135,0,0,0.490147,0.525269,0.599076,0.547583,0.645707,REAL
0.370962,0.309945,0.162741,0.05534,0.197413,0.506763,0,0,0.316797,0.277015,0.548615,0.600444,0.311643,REAL
0.330386,0.103869,0.063176,0.218317,0.238033,0,0,0,0.501742,0.414957,0.473201,0.525418,0.920856,REAL
0.025724,0.007152,0.118179,0.292531,0.02103,0,0.449032,0,0.859649,0.564655,0.933817,0.940601,0.623308,FAKE
0.264175,0.549815,0.17154,0.050439,0.110689,0.212313,0,0,0.849747,0.309204,0.784693,0.730734,0.614762,REAL
0.065292,0.336807,0.123969,0.010957,0.173431,0.774376,0,0,0.653208,0.384977,0.836291,0.53877,0.729424,FAKE
0.256703,0.018994,0.046527,0.134127,0.568633,0,0,0,0.682353,0.536471,0.69102,0.502553,0.984026,FAKE
0.054788,0.229667,0.019226,0.065978,0.279594,0.801827,0,0,0.824027,0.299512,0.835308,0.500064,0.631417,REAL
0.035316,0.034237,0.846695,0.00703,0.101017,0,0,0,0.368162,0.310556,0.58997,0.60669,0.59207,REAL
0.087652,0.061555,0.094175,0.089086,0.341507,0,0,0,0.597726,0.477522,0.764277,0.68124,0.855993,FAKE
0.174548,0.209057,0.141378,0.078361,0.244861,0.340798,0,0,0.486031,0.6547,0.89597,0.854715,0.911574,FAKE
0.282521,0.135901,0.171007,0.006946,0.535229,0,0,0,0.418914,0.393403,0.546548,0.599366,0.409531,FAKE
0.087567,0.069259,0.072993,0.361233,0.134158,0,0,0,0.442718,0.245303,0.445328,0.560508,0.238662,FAKE
0.175463,0.043846,0.313775,0.011039,0.506588,0.862286,0,0,0.422588,0.447395,0.700458,0.744028,0.500879,REAL
0.034111,0.013135,0.381486,0.013921,0.140313,0,0,0.856622,0.628072,0.326312,0.638014,0.652598,0.437377,FAKE
0.277631,0.094807,0.117396,0.038201,0.086618,0,0,0,0.376001,0.314175,0.613789,0.617544,0.559271,REAL
0.103469,0.075092,0.068243,0.100843,0.193015,0,0,0,0.696962,0.438868,0.85748,0.713987,0.77386,REAL
0.014704,0.054987,0.009673,0.019959,0.424699,0,0,0,0.199837,0.553466,0.885315,0.521414,0.828451,REAL
0.07721,0.030647,0.060924,0.35544,0.109729,0,0,0.360131,0.546307,0.634024,0.722534,0.918503,0.401013,REAL
0.118675,0.028796,0.369803,0.005802,0.165264,0,0,0,0.771746,0.443925,0.385648,0.328943,0.060875,FAKE
0.123938,0.148324,0.093182,0.043503,0.437557,0.054654,0,0,0.768291,0.448901,0.718447,0.66296,0.635409,REAL
0.062384,0.035131,0.11642,0.522032,0.068663,0.801827,0,0,0.464124,0.348126,0.590929,0.691873,0.568015,REAL
0.173403,0.067867,0.211121,0.00294,0.03279,0,0,0,0.528244,0.662224,0.132749,0.419132,0.616918,FAKE
0.136985,0.78001,0.031685,0.006478,0.161346,0.589295,0,0.360131,0.417634,0.175722,0.963631,0.576859,0.90307,FAKE
0.268453,0.089853,0.667955,0.006248,0.163267,0,0,0,0.101879,0.477463,0.609472,0.717612,0.58217,FAKE
0.143153,0.133868,0.347316,0.003241,0.322528,0.130001,0,0.979069,0.777896,0.207197,0.699882,0.279949,0.947988,REAL
0.266608,0.574867,0.010695,0.011001,0.078177,0.280846,0,0,0.280689,0.144066,0.521781,0.635875,0.607855,REAL
0.046017,0.013815,0.107436,0.412513,0.282862,0.046305,0,0.65274,0.352659,0.75895,0.670759,0.451966,0.905912,REAL
0.113231,0.102512,0.058562,0.056511,0.172866,0,0,0,0.313568,0.128055,0.429379,0.473589,0.127062,REAL
0.129233,0.465523,0.093072,0.046906,0.166893,0.078097,0,0,0.436897,0.52256,0.797713,0.721099,0.882617,REAL
0.120036,0.351428,0.065461,0.08818,0.451881,0.781949,0,0,0.798413,0.454879,0.237753,0.189033,0.799806,FAKE
0.337378,0.054129,0.060299,0.011892,0.2651,0.989155,0,0.789226,0.732834,0.027122,0.794844,0.565545,0.039492,FAKE
0.250871,0.421501,0.049638,0.00288,0.2312,0.882284,0,0,0.196622,0.341539,0.608022,0.605228,0.760101,FAKE
0.355246,0.25482,0.329567,0.061385,0.077761,0,0,0,0.126727,0.308625,0.605781,0.588615,0.422089,FAKE
0.192367,0.575483,0.234186,0.021959,0.064263,0.054654,0,0,0.278772,0.314606,0.597355,0.622498,0.539219,REAL
0.269481,0.258322,0.101492,0.120221,0.250077,0.664451,0,0,0.725699,0.778684,0.946714,0.945595,0.807394,FAKE
0.062332,0.140488,0.180032,0.114102,0.391941,0,0,0,0.047254,0.334796,0.53638,0.563912,0.555385,REAL
0.08168,0.061606,0.080246,0.032288,0.150953,0.8152,0.035208,0,0.437578,0.745072,0.729476,0.200532,0.936969,FAKE
0.39507,0.423632,0.047159,0.034637,0.186219,0,0.638739,0,0.638353,0.507144,0.902006,0.732747,0.937964,REAL
0.108317,0.091026,0.102689,0.025952,0.15554,0,0,0.999096,0.49506,0.158338,0.516586,0.65856,0.629996,REAL
0.269284,0.504807,0.076573,0.043319,0.187415,0,0,0,0.155241,0.290793,0.500306,0.552957,0.219531,FAKE
0.401558,0.585669,0.03804,0.0343,0.09432,0.138368,0,0,0.61598,0.331255,0.782465,0.54687,0.874436,REAL
0.326726,0.202233,0.290709,0.003082,0.272039,0.094752,0,0.155583,0.215753,0.608218,0.314421,0.579768,0.561732,FAKE
0.098221,0.370634,0.024771,0.267669,0.235214,0.542988,0,0.525007,0.706974,0.894337,0.813859,0.681078,0.876435,FAKE
0.327842,0.208466,0.092379,0.067693,0.163819,0,0,0,0.629636,0.520274,0.927249,0.727801,0.796257,REAL
0.012488,0.474687,0.112655,0.0212,0.121237,0,0,0.974201,0.284877,0.274001,0.614391,0.658783,0.085941,REAL
0.115847,0.091928,0.409446,0.167332,0.240934,0,0,0,0.471095,0.289895,0.867793,0.646924,0.426933,REAL
0.221878,0.058967,0.196378,0.022766,0.22112,0,0,0,0.328172,0.292256,0.596259,0.605832,0.595799,FAKE
0.260902,0.466632,0.104581,0.020575,0.284213,0.970179,0,0,0.451097,0.383851,0.682841,0.645746,0.722254,REAL
0.439784,0.517866,0.072581,0.003114,0.162247,0.702145,0,0,0.078568,0.346321,0.641988,0.656747,0.496286,REAL
0.313034,0.123015,0.037763,0.118991,0.205694,0,0,0.174613,0.559865,0.481796,0.787881,0.725748,0.856126,FAKE
0.865248,0.020874,0.01098,0.100942,0.049527,0,0,0,0.276228,0.241686,0.476607,0.123442,0.732976,REAL
0.090425,0.002558,0.364943,0.007416,0.479846,0.144719,0,0,0.314509,0.274735,0.544041,0.599326,0.2965,FAKE
0.041729,0.012719,0.149217,0.675165,0.161717,0.019539,0,0.525007,0.352929,0.780652,0.002236,0.501826,0.474886,FAKE
0.327,0.400732,0.188594,0.019376,0.170079,0.762356,0,0,0.357869,0.393374,0.383775,0.717829,0.557309,REAL
0.117202,0.043943,0.38409,0.009215,0.22428,0,0,0,0.283971,0.289555,0.30379,0.367203,0.31268,FAKE
0.103934,0.095889,0.084331,0.282156,0.099002,0,0,0,0.414407,0.41643,0.693715,0.729267,0.668951,REAL
0.0547,0.031723,0.16517,0.031658,0.188341,0,0,0,0.490481,0.50118,0.310035,0.595357,0.363407,FAKE
0.11876,0.079474,0.091689,0.144044,0.16573,0,0,0.88939,0.137161,0.374262,0.750417,0.461624,0.378349,REAL
0.354439,0.293574,0.092325,0.00966,0.392142,0.687768,0.121579,0,0.394652,0.416887,0.699163,0.736017,0.812281,REAL
0.105236,0.116216,0.172155,0.329698,0.18025,0,0,0,0.86127,0.305846,0.903604,0.493577,0.531661,REAL
0.160478,0.156333,0.097887,0.049717,0.106306,0,0,0,0.446516,0.284326,0.581762,0.605832,0.47748,REAL
0.106346,0.080248,0.083768,0.052321,0.16027,0,0,0.946222,0.841141,0.556838,0.274065,0.644493,0.615183,REAL
0.246006,0.081114,0.031251,0.245082,0.372171,0,0,0.497569,0.70597,0.555303,0.807133,0.521319,0.728868,REAL
0.307757,0.220961,0.235706,0.12456,0.26144,0,0,0,0.285854,0.325349,0.633537,0.582555,0.799093,FAKE
0.234619,0.542342,0.044741,0.00235,0.340633,0,0,0,0.458021,0.445073,0.620055,0.645074,0.925414,REAL
0.312527,0.179841,0.127738,0.031813,0.529411,0,0,0,0.572399,0.714604,0.857308,0.687425,0.826935,REAL
0.316164,0.182743,0.278414,0.077526,0.255765,0,0,0,0.447367,0.311713,0.703154,0.648248,0.394849,REAL
0.110373,0.110078,0.053934,0.096236,0.21042,0,0,0,0.48724,0.243901,0.700511,0.526521,0.354656,REAL
0.271629,0.298286,0.053826,0.216483,0.263441,0,0,0,0.364719,0.267549,0.695028,0.566124,0.677657,REAL
0.206595,0.064087,0.168423,0.11735,0.257054,0.842108,0,0,0.16571,0.294352,0.503219,0.643451,0.183235,REAL
0.171628,0.021355,0.712436,0.018693,0.264411,0.970179,0,0,0.319291,0.279313,0.555624,0.589734,0.336631,FAKE
0.238114,0.078408,0.196792,0.002924,0.688929,0,0,0,0.08718,0.26609,0.625712,0.604292,0.179469,REAL
0.032431,0.440757,0.010314,0.030318,0.56703,0,0,0,0.016185,0.201825,0.487869,0.446702,0.213819,FAKE
0.091084,0.396497,0.019526,0.056754,0.414648,0,0,0,0.259719,0.308542,0.641541,0.646836,0.648879,FAKE
0.135814,0.012856,0.027351,0.267462,0.072263,0.235443,0,0,0.144525,0.50395,0.798628,0.553143,0.98033,REAL
0.086747,0.353716,0.016472,0.098755,0.534923,0,0,0,0.514115,0.747903,0.541147,0.723191,0.952886,FAKE
0.122194,0.409471,0.055067,0.259349,0.226294,0.473337,0,0,0.308105,0.577408,0.925768,0.743395,0.837353,FAKE
0.006416,0.170774,0.271022,0.066042,0.515952,0,0,0,0.14201,0.352343,0.692185,0.647384,0.66962,REAL
0.410074,0.12817,0.099909,0.019404,0.338091,0.8152,0,0.608452,0.941265,0.263756,0.963686,0.587605,0.845518,REAL
0.347467,0.082611,0.342398,0.028119,0.277419,0,0,0,0.479947,0.325716,0.685864,0.367646,0.601984,REAL
0.235556,0.269979,0.070652,0.229366,0.156621,0.8152,0,0,0.761537,0.801278,0.866086,0.504156,0.985817,REAL
0.056404,0.127265,0.245585,0.034566,0.560301,0,0,0,0.482089,0.267258,0.608571,0.592194,0.367942,REAL
0.11437,0.096058,0.059978,0.109632,0.046808,0,0,0,0.079253,0.517447,0.814374,0.530568,0.706298,FAKE
0.183123,0.028987,0.16186,0.161425,0.075654,0.97573,0,0,0.464598,0.134787,0.136477,0.579571,0.068839,FAKE
0.131472,0.03029,0.08042,0.016364,0.099106,0,0,0,0.342849,0.374676,0.722298,0.731198,0.479644,FAKE
0.189248,0.144531,0.048417,0.025137,0.701578,0.967408,0,0,0.898117,0.61339,0.815796,0.593015,0.852841,REAL
0.371015,0.136901,0.359612,0.003507,0.393474,0,0,0,0.046202,0.522403,0.516936,0.667591,0.637719,FAKE
0.40949,0.49495,0.155788,0.013487,0.122714,0.620279,0,0,0.510963,0.276006,0.544408,0.596584,0.381242,FAKE
0.182596,0.105564,0.255172,0.034071,0.522955,0,0,0,0.219929,0.398633,0.774236,0.746379,0.79247,REAL
0.216133,0.13446,0.019817,0.204938,0.119881,0.506763,0,0.615352,0.710457,0.752204,0.08854,0.07246,0.668139,FAKE
0.263324,0.275759,0.212222,0.006679,0.451273,0.646387,0,0.91961,0.521853,0.229445,0.305729,0.710016,0.35636,REAL
0.091128,0.072484,0.173267,0.104101,0.365171,0.235443,0,0,0.170864,0.254618,0.63039,0.585993,0.086273,REAL
0.194075,0.271773,0.304725,0.039952,0.132187,0,0,0,0.151698,0.364378,0.577171,0.555977,0.427941,REAL
0.088277,0.019114,0.095784,0.231142,0.231926,0.762356,0,0.88939,0.213342,0.47282,0.212626,0.829914,0.529032,REAL
0.151755,0.152231,0.132151,0.194997,0.182777,0,0,0,0.373231,0.537226,0.786029,0.836038,0.433101,FAKE
0.214734,0.263376,0.082834,0.01575,0.233772,0.116314,0,0,0.804429,0.71155,0.6862,0.524767,0.571306,FAKE
0.209333,0.76362,0.05883,0.003855,0.077288,0,0,0,0.411565,0.306657,0.684266,0.602864,0.572684,REAL
0.209452,0.327316,0.083717,0.024663,0.085312,0.567233,0,0,0.590465,0.43148,0.755738,0.756108,0.852388,REAL
0.462148,0.041936,0.194258,0.02045,0.358544,0.93884,0,0,0.852174,0.42565,0.488179,0.352565,0.525057,FAKE
0.339235,0.071942,0.172456,0.064209,0.255217,0.920855,0,0,0.17942,0.281995,0.543428,0.592071,0.195885,FAKE
0.300627,0.042641,0.690416,0.000156,0.120436,0,0,0,0.268552,0.309014,0.672061,0.614026,0.434559,REAL
0.349246,0.137397,0.336158,0.015938,0.08371,0.212313,0,0.856622,0.165811,0.228197,0.565436,0.57632,0.494701,REAL
0,0,0,0,0,0,0,0,0.304656,0.283637,0.507707,0.60826,0.183009,FAKE
0.03955,0.109907,0.089926,0.008964,0.094133,0,0,0,0.718826,0.317005,0.694409,0.669966,0.489926,REAL
0.072829,0.288685,0.036379,0.07518,0.498454,0.054654,0,0,0.927341,0.485252,0.30047,0.430906,0.578856,FAKE
0.16444,0.102401,0.184701,0.071786,0.4526,0,0,0,0.462763,0.295916,0.614736,0.640354,0.63289,REAL
0.153491,0.227668,0.035873,0.049345,0.10972,0.93534,0,0,0.455447,0.556357,0.820121,0.788644,0.829381,REAL
0.103478,0.386653,0.359162,0.023023,0.277568,0.842108,0,0,0.511012,0.217665,0.681615,0.622207,0.145884,REAL
0.034921,0.068881,0.038691,0.015591,0.218223,0,0,0,0.507346,0.299333,0.58343,0.609643,0.326193,FAKE
0.218543,0.111759,0.216505,0.102733,0.262564,0,0,0,0.187768,0.287504,0.944757,0.856825,0.501549,REAL
0.313914,0.035407,0.093295,0.464337,0.07028,0,0,0.681699,0.327119,0.456872,0.733718,0.565106,0.611956,FAKE
0.423961,0.137715,0.150897,0.026283,0.047151,0,0,0,0.225027,0.479915,0.709105,0.779226,0.625233,REAL
0.587374,0.39436,0.056658,0.012024,0.07345,0.449498,0,0.401017,0.683433,0.448643,0.811049,0.697406,0.770319,FAKE
0.092993,0.064228,0.052384,0.032163,0.102127,0,0,0,0.259493,0.287338,0.55635,0.625608,0.353496,FAKE
0.131743,0.143403,0.057536,0.181437,0.497757,0,0,0,0.17643,0.375954,0.457739,0.45267,0.859454,REAL
0.104744,0.08796,0.006602,0.017239,0.150171,0,0.869578,0,0.043691,0.283878,0.577336,0.788485,0.879878,FAKE
0.34677,0.503116,0.117625,0.004327,0.193255,0.643758,0,0.920133,0.647716,0.266555,0.808493,0.612481,0.910676,REAL
0.195135,0.125289,0.660194,0.002617,0.129344,0.762356,0,0,0.456928,0.455425,0.679073,0.504312,0.328017,FAKE
0.094927,0.171557,0.234993,0.019003,0.602438,0,0,0.786991,0.064198,0.525757,0.671353,0.155963,0.905424,FAKE
0.060458,0.077472,0.059447,0.014926,0.245852,0,0,0,0.793788,0.360465,0.414352,0.366651,0.70286,REAL
0.24527,0.116502,0.128013,0.288793,0.11789,0.672469,0,0,0.916991,0.889999,0.904485,0.83239,0.823208,REAL
0.374078,0.205143,0.034321,0.034974,0.082381,0,0.265658,0,0.461695,0.775862,0.585986,0.592387,0.862583,FAKE
0.218205,0.261148,0.117703,0.047079,0.182559,0.801827,0,0,0.172167,0.283444,0.606286,0.613472,0.424524,REAL
0.215254,0.445075,0.033503,0.095854,0.15169,0,0,0,0.281386,0.298004,0.593782,0.60112,0.346674,REAL
0.250159,0.019371,0.248964,0.047403,0.287566,0,0,0,0.556703,0.292418,0.567467,0.595783,0.423524,FAKE
0.691191,0.174125,0.013114,0.023075,0.236175,0,0,0,0.314044,0.168082,0.792854,0.830423,0.152588,REAL
0.048807,0.126814,0.044247,0.042737,0.090471,0,0,0,0.228677,0.248258,0.785934,0.426937,0.43584,REAL
0.319008,0.206974,0.087545,0.175459,0.344302,0,0,0,0.499579,0.616703,0.361883,0.497862,0.225193,REAL
0.039798,0.022849,0.047593,0.003299,0.262454,0.702145,0,0,0.24871,0.625709,0.911413,0.802951,0.663389,REAL
0.253869,0.32581,0.084933,0.089092,0.400193,0,0,0,0.416642,0.129879,0.948319,0.653269,0.12905,REAL
0.098388,0.366029,0.137603,0.081969,0.395003,0,0.825035,0,0.589027,0.607479,0.613913,0.404493,0.241768,FAKE
0.352105,0.058576,0.205566,0.014269,0.604661,0,0,0,0.428031,0.232213,0.753784,0.822511,0.696052,REAL
0.206446,0.087014,0.113097,0.07862,0.262708,0.094752,0,0,0.419791,0.40454,0.610249,0.450043,0.859064,REAL
0.410962,0.19889,0.24787,0.000959,0.396587,0.596122,0,0,0.306857,0.17558,0.619713,0.754219,0.455284,FAKE
0.145756,0.413641,0.240692,0.05542,0.209525,0.821913,0,0,0.783465,0.462363,0.763173,0.378721,0.678667,FAKE
0.285056,0.551769,0.085571,0.026506,0.172449,0.207001,0,0,0.638465,0.327424,0.75846,0.543077,0.665999,REAL
0.034523,0.07098,0.897515,0.003689,0.066097,0,0,0,0.764736,0.527248,0.002553,0.138801,0.099858,REAL
0.176209,0.122155,0.080728,0.192276,0.056223,0.560098,0,0,0.253689,0.295615,0.566695,0.708976,0.311637,FAKE
0.417933,0.190346,0.167548,0.002091,0.453921,0.235443,0,0,0.294861,0.360398,0.677332,0.564455,0.498397,FAKE
0.063267,0.080289,0.029359,0.066092,0.198121,0.959237,0,0,0.51054,0.226655,0.422797,0.547407,0.34,FAKE
0.100117,0.055613,0.470863,0.123313,0.295263,0.762356,0,0,0.181686,0.317159,0.576551,0.607876,0.454836,REAL
0.205032,0.013094,0.055087,0.032663,0.242548,0,0,0,0.435034,0.162562,0.597443,0.615589,0.454056,FAKE
0.04151,0.018147,0.036239,0.793855,0.058372,0,0.660207,0,0.855483,0.757551,0.967408,0.839294,0.847507,FAKE
0.150115,0.172382,0.25083,0.079687,0.17214,0,0,0,0.13936,0.245607,0.738252,0.408881,0.677532,FAKE
0.114718,0.205299,0.18774,0.06941,0.406638,0.589295,0,0,0.430788,0.454901,0.731228,0.589131,0.648543,REAL
0.036126,0.617361,0.062895,0.088436,0.053687,0,0,0,0.066459,0.59198,0.280054,0.207985,0.693315,FAKE
0.023429,0.099625,0.027574,0.04428,0.025553,0.862286,0,0,0.54394,0.617521,0.953127,0.884668,0.943915,REAL
0.088097,0.028062,0.90592,0.012329,0.019911,0,0,0,0.791316,0.713089,0.881001,0.542485,0.905102,REAL
0.023876,0.164858,0.027247,0.024273,0.142248,0.235443,0,0,0.058226,0.411456,0.495689,0.558491,0.7203,FAKE
0.197716,0.065406,0.091187,0.069208,0.619779,0.022269,0,0,0.287962,0.25792,0.368139,0.446143,0.376924,FAKE
0.054453,0.831164,0.007922,0.032067,0.122822,0.347997,0,0,0.345815,0.389706,0.758913,0.436866,0.74184,REAL
0.008487,0.026505,0.118466,0.364662,0.14128,0,0,0,0.798891,0.411356,0.939346,0.096547,0.405897,REAL
0.078551,0.064415,0.051099,0.365176,0.250659,0.735673,0,0,0.056494,0.378648,0.188276,0.642193,0.104631,REAL
0.137532,0.13735,0.422464,0.026761,0.203068,0.927842,0.543112,0,0.181029,0.313897,0.689493,0.689005,0.532257,REAL
0.29161,0.17898,0.303891,0.034194,0.388413,0,0.579436,0,0.587305,0.579253,0.876142,0.860286,0.615528,FAKE
0.295014,0.288539,0.146052,0.000991,0.492714,0,0,0.822231,0.019386,0.525467,0.571227,0.902372,0.594705,FAKE
0.158816,0.085922,0.102652,0.1277,0.169762,0,0,0,0.177228,0.412248,0.712557,0.593933,0.600227,FAKE
0.166334,0.058608,0.156418,0.370882,0.100629,0,0,0,0.474173,0.455165,0.715832,0.715775,0.194289,REAL
0.155169,0.43662,0.391052,0.006064,0.151842,0,0,0,0.260397,0.29201,0.580776,0.609429,0.49015,REAL
0.459806,0.433096,0.122894,0.022835,0.09085,0,0,0.75152,0.284642,0.306797,0.648861,0.455009,0.631563,REAL
